Content ID,Reaction Type,Datetime,Category_y,Score,,,Top 5 Category   ,
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,02-03-2021 00:46,studying,65,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,08-01-2021 14:35,studying,50,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,11-10-2020 09:52,studying,15,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,01-02-2021 06:48,studying,60,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,07-12-2020 00:39,studying,0,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,09-08-2020 19:37,studying,50,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,23-02-2021 18:03,studying,12,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,02-06-2021 06:53,studying,15,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,08-01-2021 19:20,studying,60,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,03-12-2020 07:55,studying,50,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,07-04-2021 22:07,studying,0,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,06-07-2020 19:29,studying,0,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,11-11-2020 14:07,studying,70,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,intrigued,10-04-2021 21:27,studying,45,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,25-02-2021 17:26,studying,20,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,peeking,30-11-2020 17:57,studying,35,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,25-11-2020 19:16,studying,5,,,,
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,08-06-2021 23:06,studying,72,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,27-12-2020 17:21,travel,75,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,worried,21-05-2021 11:57,travel,12,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,24-02-2021 18:34,travel,60,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,like,14-06-2021 17:44,travel,50,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,20-10-2020 15:14,travel,60,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,09-12-2020 20:38,travel,70,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,indifferent,01-02-2021 11:27,travel,20,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,06-12-2020 06:38,travel,65,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,28-08-2020 15:56,travel,35,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,12-10-2020 07:35,travel,60,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,06-12-2020 22:28,travel,35,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,14-12-2020 10:46,travel,65,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,11-09-2020 20:55,travel,0,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,26-07-2020 11:28,travel,0,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,27-09-2020 17:24,travel,72,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,04-11-2020 17:10,travel,70,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,18-12-2020 06:02,travel,75,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,intrigued,20-12-2020 05:16,travel,45,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,03-04-2021 17:52,travel,72,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,16-01-2021 05:14,travel,72,,,,
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,19-04-2021 01:27,travel,65,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,06-08-2020 13:32,food,10,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,05-05-2021 08:51,food,12,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,indifferent,10-05-2021 20:46,food,20,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,13-04-2021 21:53,food,30,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,28-12-2020 06:16,food,5,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,03-02-2021 11:48,food,35,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,22-11-2020 19:07,food,70,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,03-12-2020 11:55,food,10,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,10-09-2020 00:27,food,12,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,24-04-2021 11:29,food,30,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,12-10-2020 17:18,food,72,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,24-02-2021 23:54,food,65,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,01-11-2020 00:44,food,65,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,22-11-2020 17:16,food,72,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,14-08-2020 19:14,food,15,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,intrigued,01-06-2021 13:54,food,45,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,22-06-2020 20:21,food,12,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,31-12-2020 05:25,food,70,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,24-02-2021 09:21,food,12,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,20-07-2020 08:19,food,72,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,15-12-2020 02:38,food,5,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,18-01-2021 22:57,food,30,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,29-07-2020 06:29,food,65,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,25-01-2021 06:02,food,60,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,22-12-2020 12:17,food,60,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,31-12-2020 09:10,food,15,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,30-11-2020 06:20,food,72,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,15-03-2021 20:37,food,30,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,21-04-2021 10:50,food,35,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,20-08-2020 14:35,food,30,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,27-11-2020 10:15,food,65,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,27-02-2021 07:34,food,10,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,16-05-2021 15:45,food,12,,,,
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,16-09-2020 09:55,food,35,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,cherish,20-01-2021 08:55,dogs,70,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,want,23-04-2021 18:00,dogs,70,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,21-12-2020 21:36,dogs,60,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,like,07-05-2021 18:00,dogs,50,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,scared,23-05-2021 04:00,dogs,15,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,super love,31-05-2021 22:21,dogs,75,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,05-05-2021 04:57,dogs,5,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,disgust,11-05-2021 03:04,dogs,0,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,12-03-2021 12:19,dogs,60,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,15-08-2020 22:11,dogs,5,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,adore,14-04-2021 15:46,dogs,72,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,indifferent,19-03-2021 04:10,dogs,20,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,interested,17-08-2020 11:18,dogs,30,,,,
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,worried,10-12-2020 08:38,dogs,12,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,03-04-2021 09:24,science,30,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,worried,19-03-2021 19:32,science,12,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,love,18-05-2021 07:58,science,65,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,14-03-2021 07:11,science,70,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,02-07-2020 11:39,science,72,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,19-09-2020 15:11,science,30,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,love,05-04-2021 19:34,science,65,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,love,27-05-2021 20:53,science,65,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,09-01-2021 20:40,science,45,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,15-04-2021 14:51,science,72,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,like,07-09-2020 01:45,science,50,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,love,23-11-2020 05:19,science,65,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,13-05-2021 03:52,science,72,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,01-03-2021 20:21,science,30,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,17-08-2020 16:53,science,70,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,30-06-2020 10:29,science,20,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,30-04-2021 02:55,science,20,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,09-08-2020 10:14,science,20,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,scared,31-01-2021 14:19,science,15,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,17-08-2020 10:20,science,60,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,hate,21-02-2021 17:06,science,5,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,19-10-2020 18:27,science,30,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,18-06-2021 01:10,science,35,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,like,03-09-2020 13:24,science,50,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,09-03-2021 12:10,science,60,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,23-06-2020 21:54,science,35,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,18-03-2021 13:28,science,35,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,06-09-2020 17:27,science,60,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,28-04-2021 07:00,science,0,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,05-08-2020 15:37,science,0,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,04-03-2021 21:16,science,35,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,love,12-10-2020 05:59,science,65,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,love,07-05-2021 04:02,science,65,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,20-07-2020 04:52,science,60,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,29-04-2021 09:59,science,72,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,hate,29-04-2021 06:42,science,5,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,dislike,13-02-2021 18:54,science,10,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,23-08-2020 13:12,science,20,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,09-10-2020 19:16,science,70,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,want,08-06-2021 15:13,science,70,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,worried,17-11-2020 18:45,science,12,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,worried,18-04-2021 00:54,science,12,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,14-01-2021 09:05,science,72,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,14-05-2021 17:54,science,45,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,hate,24-08-2020 14:46,science,5,,,,
34a3747a-0b77-42f6-ae19-87c38b94b674,hate,14-02-2021 18:33,science,5,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,23-02-2021 01:14,veganism,72,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,21-07-2020 09:23,veganism,0,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,17-01-2021 23:46,veganism,45,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,19-05-2021 10:39,veganism,5,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,29-10-2020 13:22,veganism,12,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,20-07-2020 16:35,veganism,10,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,14-03-2021 19:23,veganism,45,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,29-07-2020 21:13,veganism,35,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,09-01-2021 11:20,veganism,12,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,like,27-06-2020 17:59,veganism,50,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,07-12-2020 11:41,veganism,15,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,10-05-2021 11:45,veganism,35,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,04-02-2021 11:26,veganism,30,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,30-09-2020 18:21,veganism,60,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,02-02-2021 09:22,veganism,12,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,want,03-05-2021 18:01,veganism,70,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,like,10-05-2021 19:45,veganism,50,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,07-10-2020 13:22,veganism,75,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,25-10-2020 17:21,veganism,20,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,10-04-2021 18:40,veganism,15,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,03-01-2021 20:01,veganism,5,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,like,29-04-2021 04:36,veganism,50,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,07-05-2021 14:55,veganism,60,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,09-02-2021 08:21,veganism,45,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,love,02-01-2021 02:38,veganism,65,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,love,02-08-2020 11:25,veganism,65,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,11-01-2021 10:46,veganism,60,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,26-11-2020 18:31,veganism,72,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,like,14-11-2020 16:47,veganism,50,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,16-08-2020 02:17,veganism,20,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,28-09-2020 03:59,veganism,12,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,12-04-2021 15:08,veganism,35,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,21-06-2020 14:10,veganism,0,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,11-02-2021 00:21,veganism,20,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,12-01-2021 21:32,veganism,10,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,love,18-04-2021 18:04,veganism,65,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,cherish,29-03-2021 21:05,veganism,70,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,27-08-2020 23:25,veganism,75,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,14-03-2021 05:20,veganism,30,,,,
2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,14-02-2021 11:57,veganism,72,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,28-06-2020 07:53,healthy eating,70,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,adore,09-12-2020 23:38,healthy eating,72,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,hate,27-03-2021 05:17,healthy eating,5,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,super love,17-04-2021 18:59,healthy eating,75,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,adore,05-07-2020 19:22,healthy eating,72,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,08-05-2021 07:39,healthy eating,10,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,like,02-10-2020 00:45,healthy eating,50,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,interested,04-01-2021 04:40,healthy eating,30,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,intrigued,06-06-2021 18:49,healthy eating,45,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,06-12-2020 18:13,healthy eating,10,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,super love,02-10-2020 01:50,healthy eating,75,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,02-11-2020 14:43,healthy eating,70,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,worried,10-12-2020 08:47,healthy eating,12,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,want,15-04-2021 04:37,healthy eating,70,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,hate,13-12-2020 00:43,healthy eating,5,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,super love,21-06-2020 13:09,healthy eating,75,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,scared,18-08-2020 11:34,healthy eating,15,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,adore,19-03-2021 21:35,healthy eating,72,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,disgust,08-03-2021 02:51,healthy eating,0,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,26-11-2020 16:05,healthy eating,70,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,want,20-02-2021 05:52,healthy eating,70,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,peeking,22-12-2020 11:15,healthy eating,35,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,super love,25-03-2021 13:06,healthy eating,75,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,indifferent,26-08-2020 19:10,healthy eating,20,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,worried,07-12-2020 06:14,healthy eating,12,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,adore,02-04-2021 19:50,healthy eating,72,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,23-04-2021 11:45,healthy eating,10,,,,
f4e3840e-bb71-40c2-afc5-9408d842646d,worried,23-12-2020 18:50,healthy eating,12,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,intrigued,03-09-2020 17:05,food,45,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,09-03-2021 07:35,food,20,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,want,17-12-2020 04:03,food,70,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,cherish,11-10-2020 05:56,food,70,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,cherish,23-11-2020 18:07,food,70,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,cherish,25-03-2021 01:29,food,70,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,disgust,21-02-2021 08:37,food,0,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,dislike,09-09-2020 07:25,food,10,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,10-05-2021 00:06,food,65,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,adore,09-10-2020 04:55,food,72,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,01-09-2020 10:45,food,20,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,intrigued,22-09-2020 09:51,food,45,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,heart,11-12-2020 01:37,food,60,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,peeking,25-05-2021 06:06,food,35,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,18-11-2020 20:32,food,65,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,01-06-2021 12:27,food,20,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,worried,17-08-2020 21:00,food,12,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,09-03-2021 10:29,food,65,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,like,11-12-2020 10:43,food,50,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,23-02-2021 23:48,food,65,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,dislike,02-10-2020 21:47,food,10,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,hate,14-04-2021 03:24,food,5,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,11-11-2020 11:26,food,20,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,disgust,04-12-2020 13:10,food,0,,,,
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,worried,02-03-2021 10:11,food,12,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,18-10-2020 05:43,dogs,60,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,22-12-2020 19:44,dogs,0,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,peeking,07-12-2020 07:22,dogs,35,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,dislike,12-09-2020 15:36,dogs,10,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,scared,08-06-2021 21:29,dogs,15,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,17-04-2021 17:26,dogs,5,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,interested,30-01-2021 20:09,dogs,30,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,cherish,27-11-2020 20:16,dogs,70,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,love,27-01-2021 05:51,dogs,65,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,03-08-2020 09:02,dogs,20,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,30-06-2020 22:30,dogs,20,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,want,25-11-2020 02:16,dogs,70,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,30-01-2021 03:07,dogs,60,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,17-09-2020 09:32,dogs,60,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,15-02-2021 09:38,dogs,75,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,adore,21-09-2020 12:23,dogs,72,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,worried,07-06-2021 03:26,dogs,12,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,17-08-2020 08:57,dogs,5,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,20-12-2020 05:07,dogs,5,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,15-02-2021 23:04,dogs,75,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,16-11-2020 16:06,dogs,50,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,08-07-2020 10:18,dogs,0,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,06-11-2020 15:34,dogs,50,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,23-05-2021 16:37,dogs,20,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,scared,07-10-2020 09:16,dogs,15,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,want,01-09-2020 22:33,dogs,70,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,17-03-2021 16:26,dogs,60,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,adore,24-06-2020 21:45,dogs,72,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,cherish,20-07-2020 09:08,dogs,70,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,love,25-12-2020 21:27,dogs,65,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,08-11-2020 03:05,dogs,75,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,18-02-2021 10:43,dogs,20,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,01-02-2021 11:49,dogs,50,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,22-10-2020 15:01,dogs,0,,,,
89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,09-09-2020 00:41,studying,45,,,,
89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,05-07-2020 10:43,studying,45,,,,
89fd8f89-807f-4076-b7e7-84db361e11c1,hate,07-04-2021 20:19,studying,5,,,,
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,17-01-2021 23:43,cooking,0,,,,
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,23-06-2020 11:28,cooking,0,,,,
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,22-10-2020 09:15,cooking,10,,,,
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,10-03-2021 18:08,cooking,72,,,,
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,28-12-2020 09:05,cooking,12,,,,
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,19-05-2021 11:51,cooking,5,,,,
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,04-05-2021 21:19,cooking,72,,,,
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,26-12-2020 13:56,cooking,5,,,,
